split,alias_class,run,period,temperature_K,field_G,frequency_MHz,tau_dev_us,envelope_amplitude_rate,envelope_background_rate,direction_target,direction_sideband_median,direction_target_sideband_ratio,direction_sideband_percentile,direction_broken_detector,direction_broken_time,release_target,release_sideband_median,release_target_sideband_ratio,release_sideband_percentile,release_broken_time,release_amplitude_z,release_peak_x_spin,raw_total_counts,time_bins
holdout,primary,EMU00070281,RF off,202.0,2232.0,30.241368,2.202999999999956,6.379492691402651,0.0,0.006210461983740077,0.005461053498558936,1.1372278234188504,0.8461538461538461,0.008165459316851672,0.009394500566949333,0.0023799868691091334,0.003729444968113291,0.6381611444753823,0.46153846153846156,0.005824588690420755,0.07228311283785564,0.3533418428496671,3644261.0,360
holdout,primary,EMU00070284,RF on,202.0,2268.0,30.729132,2.202999999999956,6.355555789199476,0.0059394148597678685,0.005098896785906989,0.005653755984989781,0.9018600730990348,0.15384615384615385,0.008460960388020307,0.00843583128313536,0.0028091373740644714,0.0034727049936980514,0.8089190930880216,0.4230769230769231,0.0053712990909241445,0.07971635470770194,0.8789079352872206,3643041.0,360
holdout,primary,EMU00070284,RF off,202.0,2268.0,30.729132,2.202999999999956,6.358386248075153,0.005055588701533631,0.005232426901424867,0.005725155939499227,0.9139361367129053,0.19230769230769232,0.007287005359470871,0.008251155599234433,0.0021271718851974307,0.0031451012959669,0.6763444751128352,0.2692307692307692,0.0012615156680080744,0.06578280651342241,0.9268601773388149,3642339.0,360
holdout,primary,EMU00070287,RF on,202.0,2304.0,31.216896000000002,2.202999999999956,6.36473163680888,3.325705316785184e-05,0.005723454373248168,0.005470990535265346,1.0461459102068391,0.6538461538461539,0.005796666455687133,0.00613330564025067,0.009614502057345417,0.0025352559705160084,3.7923200533429955,0.9230769230769231,0.006471662303284365,0.23626879847331775,1.0752271602485086,3637652.0,360
holdout,primary,EMU00070287,RF off,202.0,2304.0,31.216896000000002,2.202999999999956,6.355188327397436,0.003785211236166106,0.0048887253908038745,0.0053776594658784364,0.9090805064588271,0.11538461538461539,0.008196089587048688,0.006021001533546813,0.007392250288275521,0.0027248171634313995,2.7129344263841757,0.8076923076923077,0.009884774861806181,0.131815709962569,0.21735097843017184,3638225.0,360
holdout,alias_sensitivity,EMU00070290,RF on,202.0,2340.0,31.70466,2.202999999999956,6.370095949728857,0.002319561144244872,0.0053307364382453384,0.005333958093652287,0.9993960103640892,0.5,0.008156489410145781,0.00832362434667981,0.0014475721366650305,0.0034354338376802627,0.42136516232327936,0.19230769230769232,6.262686088035556e-05,0.05790076899747042,0.7673108640536059,3644834.0,360
holdout,alias_sensitivity,EMU00070290,RF off,202.0,2340.0,31.70466,2.202999999999956,6.3547051522930165,0.004602974994968322,0.005261866365565588,0.005460198121265165,0.9636768206400499,0.38461538461538464,0.007125634723666769,0.008805320170923732,0.006344135803668228,0.004839206733543736,1.3109867284017513,0.7307692307692307,0.02496195495957951,0.12310695973474983,0.129821426611045,3638693.0,360
holdout,alias_sensitivity,EMU00070293,RF on,202.0,2376.0,32.192424,2.202999999999956,6.361408247235675,0.0037599530571143505,0.005258891204778258,0.005496133332084652,0.9568347212536764,0.34615384615384615,0.008286719494039257,0.009757312471873664,0.0007525645920015505,0.0028341452079347325,0.26553494503196295,0.11538461538461539,0.0018481823790453655,0.04071897424518504,1.5532276840183998,3642462.0,360
holdout,alias_sensitivity,EMU00070293,RF off,202.0,2376.0,32.192424,2.202999999999956,6.3771342259337125,0.0008574421970075237,0.005194979624712018,0.005230979206633669,0.9931180032457407,0.46153846153846156,0.007978237194472947,0.009755860373098574,0.014183652623799782,0.0047736599675571425,2.9712322872167367,0.8846153846153846,0.001390235313047982,0.1834603652632568,0.8026219053073049,3644766.0,360
holdout,alias_sensitivity,EMU00070296,RF on,202.0,2412.0,32.680188,2.202999999999956,6.367615287861285,0.0033614394010974625,0.005085334160899663,0.0051967908817922275,0.9785527793155828,0.4230769230769231,0.009252934728775745,0.008689729087106838,0.0009735505635042905,0.004213539167560303,0.23105292837896882,0.19230769230769232,0.005967790503751936,0.04584768424120965,0.8883063733327484,3645292.0,360
holdout,alias_sensitivity,EMU00070296,RF off,202.0,2412.0,32.680188,2.202999999999956,6.365843389367584,0.0031779656458129466,0.006004176153250036,0.00560773025129584,1.0706963217181469,0.7692307692307693,0.009819356089545588,0.01009867097476239,0.0020816893498282808,0.005862767290615165,0.3550694146023071,0.23076923076923078,0.005590611951477655,0.06953825119882552,1.1854667748347762,3643949.0,360
holdout,alias_sensitivity,EMU00070299,RF on,202.0,2448.0,33.167952,2.202999999999956,6.374810139149774,0.0011546447553109588,0.005674498657671157,0.005697153001786428,0.9960235675418639,0.4230769230769231,0.0077953934619102985,0.007944725309401966,0.000943534272907582,0.005533847649799592,0.17050239410579943,0.15384615384615385,0.0008559662836372561,0.04597840846241374,0.1925922399917426,3645431.0,360
holdout,alias_sensitivity,EMU00070299,RF off,202.0,2448.0,33.167952,2.202999999999956,6.377681595758496,0.0013830693926235266,0.005527216319101761,0.005489138566812398,1.0069369267738262,0.5384615384615384,0.009050255552914124,0.008684182995215872,0.006774746996756158,0.004552817325004158,1.4880340046918028,0.6153846153846154,0.010719922871348549,0.11925571088858702,0.2390806587344907,3646754.0,360
holdout,alias_sensitivity,EMU00070302,RF on,202.0,2484.0,33.655716,2.202999999999956,6.358136788410497,0.003606491964699586,0.004726320658012522,0.005242002215378139,0.9016250783235471,0.0,0.008334305717238165,0.009026435994075526,0.002316395813134918,0.004206668495814034,0.5506485275556926,0.38461538461538464,0.0023004153048779017,0.06980932043173113,0.9854217103237872,3640316.0,360
holdout,alias_sensitivity,EMU00070302,RF off,202.0,2484.0,33.655716,2.202999999999956,6.363321863473941,0.0019376189614510907,0.004806000096503163,0.0055983004282544255,0.8584748457312954,0.15384615384615385,0.009864886755128125,0.008669230663229758,0.002629106294222756,0.003288611711955602,0.7994578030190541,0.38461538461538464,0.004712860147957937,0.07852907466613285,0.6865617537013182,3638819.0,360
