control,draw,value
pair_shuffle,354,0.206966284420751
pair_shuffle,355,0.20705906911478214
pair_shuffle,356,0.2068934906955146
pair_shuffle,357,0.20745368867676892
pair_shuffle,358,0.2074209781222247
pair_shuffle,359,0.2069318314311
pair_shuffle,360,0.20686114708983183
pair_shuffle,361,0.20620988218730785
pair_shuffle,362,0.20718031757676583
pair_shuffle,363,0.2070923629469856
pair_shuffle,364,0.20736470360560405
pair_shuffle,365,0.20621986679917903
pair_shuffle,366,0.2081917868161173
pair_shuffle,367,0.20719894045163664
pair_shuffle,368,0.20688708024846852
pair_shuffle,369,0.2069681318025641
pair_shuffle,370,0.2072873590770571
pair_shuffle,371,0.2064338700443729
pair_shuffle,372,0.20733751069740056
pair_shuffle,373,0.20810117771553216
pair_shuffle,374,0.2065868157535552
pair_shuffle,375,0.20690202391699467
pair_shuffle,376,0.20656123648824956
pair_shuffle,377,0.20713946531439925
pair_shuffle,378,0.2073530146097541
pair_shuffle,379,0.20723367142294427
pair_shuffle,380,0.2069508516228412
pair_shuffle,381,0.20672424249655602
pair_shuffle,382,0.20693722145054086
pair_shuffle,383,0.20693465324258223
pair_shuffle,384,0.20677970745421406
pair_shuffle,385,0.20651114172049342
pair_shuffle,386,0.20702154332744058
pair_shuffle,387,0.2073555273839661
pair_shuffle,388,0.20623236121827146
pair_shuffle,389,0.20740291894030616
pair_shuffle,390,0.2078054046157637
pair_shuffle,391,0.20718036484748942
pair_shuffle,392,0.20745353004714548
pair_shuffle,393,0.2063355104863878
pair_shuffle,394,0.20786512096345336
pair_shuffle,395,0.2071195471977196
pair_shuffle,396,0.20768301670534084
pair_shuffle,397,0.2063235066784033
pair_shuffle,398,0.2077248444687711
pair_shuffle,399,0.20656562119667926
pair_shuffle,400,0.20619220645491182
pair_shuffle,401,0.20588877819103452
pair_shuffle,402,0.2066913153472138
pair_shuffle,403,0.20827600890041964
pair_shuffle,404,0.20711440632603728
pair_shuffle,405,0.20748784507633547
pair_shuffle,406,0.2073236263582646
pair_shuffle,407,0.20823265244393405
pair_shuffle,408,0.20752109374134198
pair_shuffle,409,0.20707653725377617
pair_shuffle,410,0.20638797327901845
pair_shuffle,411,0.20687158868338185
pair_shuffle,412,0.2074469730917336
pair_shuffle,413,0.20700259102166244
pair_shuffle,414,0.20631082518646116
pair_shuffle,415,0.20674469235281107
pair_shuffle,416,0.2073858286933274
pair_shuffle,417,0.20667201058364937
pair_shuffle,418,0.20717644331245294
pair_shuffle,419,0.20677784201372146
pair_shuffle,420,0.2076016681343403
pair_shuffle,421,0.20712277887817923
pair_shuffle,422,0.2073676195715345
pair_shuffle,423,0.20697728401475307
pair_shuffle,424,0.20646884095431914
pair_shuffle,425,0.20743030298990375
pair_shuffle,426,0.20754972698440277
pair_shuffle,427,0.20768409119645606
pair_shuffle,428,0.2060147267389276
pair_shuffle,429,0.20758321164253107
pair_shuffle,430,0.20692181881930652
pair_shuffle,431,0.20706500939949993
pair_shuffle,432,0.20747490575836172
pair_shuffle,433,0.20759681217079817
pair_shuffle,434,0.20667858648445428
pair_shuffle,435,0.20703710406281448
pair_shuffle,436,0.20709769669769804
pair_shuffle,437,0.20729041451998573
pair_shuffle,438,0.20717772256668632
pair_shuffle,439,0.20801779583410884
pair_shuffle,440,0.2068900919878043
pair_shuffle,441,0.2067984615925593
pair_shuffle,442,0.2076512597501032
pair_shuffle,443,0.20790366715806205
pair_shuffle,444,0.20741327780089755
pair_shuffle,445,0.20742727388113275
pair_shuffle,446,0.20666265313550303
pair_shuffle,447,0.20641167808589855
pair_shuffle,448,0.20745874979673343
pair_shuffle,449,0.20813412129358724
pair_shuffle,450,0.20710558027813264
pair_shuffle,451,0.20869592304985923
pair_shuffle,452,0.20736332396273718
pair_shuffle,453,0.20776124223170653
pair_shuffle,454,0.20774289083121492
pair_shuffle,455,0.20714988704229254
pair_shuffle,456,0.20769838873324672
pair_shuffle,457,0.20688968323384674
pair_shuffle,458,0.20748165426167298
pair_shuffle,459,0.2066625702694539
pair_shuffle,460,0.20671038295211322
pair_shuffle,461,0.20652278477058464
pair_shuffle,462,0.20698282455982134
pair_shuffle,463,0.20756650864653772
pair_shuffle,464,0.2068102155619569
pair_shuffle,465,0.20751770149873916
pair_shuffle,466,0.2069728108123127
pair_shuffle,467,0.20732914721527193
pair_shuffle,468,0.20662912157117394
pair_shuffle,469,0.2073482056659086
pair_shuffle,470,0.20699982543984818
pair_shuffle,471,0.20700263986507
pair_shuffle,472,0.2065758919236232
pair_shuffle,473,0.20698339869175286
pair_shuffle,474,0.20752016870852613
pair_shuffle,475,0.20725736921679497
pair_shuffle,476,0.2077930419056523
pair_shuffle,477,0.20724522895878172
pair_shuffle,478,0.2071692466946761
pair_shuffle,479,0.20761476119753053
pair_shuffle,480,0.20731993936738877
pair_shuffle,481,0.2066302394704769
pair_shuffle,482,0.2071849706754791
pair_shuffle,483,0.20651895368673287
pair_shuffle,484,0.20746472661980425
pair_shuffle,485,0.20742731139134993
pair_shuffle,486,0.20741667614375803
pair_shuffle,487,0.20633264370614063
pair_shuffle,488,0.2073924857873149
pair_shuffle,489,0.20739321506509428
pair_shuffle,490,0.20734125633736042
pair_shuffle,491,0.2077044622877318
pair_shuffle,492,0.20753591811181665
pair_shuffle,493,0.2072619947999627
pair_shuffle,494,0.2072715677898202
pair_shuffle,495,0.20757008335025964
pair_shuffle,496,0.20754167402794738
pair_shuffle,497,0.2074236246180523
pair_shuffle,498,0.20711006239845225
pair_shuffle,499,0.20755251125278085
pair_shuffle,500,0.20754157832951625
pair_shuffle,501,0.20657451111176492
pair_shuffle,502,0.20718840263876595
pair_shuffle,503,0.20667446080002003
pair_shuffle,504,0.20771511623819533
pair_shuffle,505,0.20789995626206154
pair_shuffle,506,0.20806323126027382
pair_shuffle,507,0.20703918093263998
pair_shuffle,508,0.20725281516211252
pair_shuffle,509,0.20791762728096352
pair_shuffle,510,0.2080128791746876
pair_shuffle,511,0.20695823339515373
pair_shuffle,512,0.20774167675084854
pair_shuffle,513,0.20696458065137582
pair_shuffle,514,0.20793095206633355
pair_shuffle,515,0.2068703728267553
pair_shuffle,516,0.20762833226894617
pair_shuffle,517,0.20753356662504224
pair_shuffle,518,0.207208832498589
pair_shuffle,519,0.20781173315556842
pair_shuffle,520,0.20760792280409787
pair_shuffle,521,0.20641626799273333
pair_shuffle,522,0.2069948347979977
pair_shuffle,523,0.2067327330046843
pair_shuffle,524,0.2075918893405405
pair_shuffle,525,0.207630909274454
pair_shuffle,526,0.20670459604257724
pair_shuffle,527,0.20708045332547553
pair_shuffle,528,0.2062808496047596
pair_shuffle,529,0.20672120408516548
pair_shuffle,530,0.2074638663615955
pair_shuffle,531,0.2068821199717545
pair_shuffle,532,0.20733331118195683
pair_shuffle,533,0.20674907821202343
pair_shuffle,534,0.20742641009954454
pair_shuffle,535,0.20716326731080684
pair_shuffle,536,0.2078501183803626
pair_shuffle,537,0.20710324186192394
pair_shuffle,538,0.20842570800220783
pair_shuffle,539,0.20684183646088497
pair_shuffle,540,0.20763954337446391
pair_shuffle,541,0.2067584051210496
pair_shuffle,542,0.20798672190903103
pair_shuffle,543,0.20778629911350652
pair_shuffle,544,0.20708141760715082
pair_shuffle,545,0.2072121008442616
pair_shuffle,546,0.20754950278969383
pair_shuffle,547,0.2074411776245245
pair_shuffle,548,0.20767641343402568
pair_shuffle,549,0.2063731662456304
pair_shuffle,550,0.20714988791238245
pair_shuffle,551,0.20771144796299204
pair_shuffle,552,0.20704205489703767
pair_shuffle,553,0.20620652774205944
pair_shuffle,554,0.20687909658214484
pair_shuffle,555,0.2074027348121691
pair_shuffle,556,0.20651888736060867
pair_shuffle,557,0.20749106662952058
pair_shuffle,558,0.20709222336494457
pair_shuffle,559,0.20753580924154025
pair_shuffle,560,0.2077830632030019
pair_shuffle,561,0.20695796132705177
pair_shuffle,562,0.2083798704713856
pair_shuffle,563,0.2068984143094561
pair_shuffle,564,0.20724695656388162
pair_shuffle,565,0.2071538517402216
pair_shuffle,566,0.2080442654686978
pair_shuffle,567,0.2068940497075505
pair_shuffle,568,0.20773125954823282
pair_shuffle,569,0.20769862220774943
pair_shuffle,570,0.20732618073569206
pair_shuffle,571,0.2071305951426983
pair_shuffle,572,0.20701546811703633
pair_shuffle,573,0.20631399791004765
pair_shuffle,574,0.20726740579670622
pair_shuffle,575,0.2074647898459728
pair_shuffle,576,0.20751143718471252
pair_shuffle,577,0.20770135367568843
pair_shuffle,578,0.20735199192762907
pair_shuffle,579,0.20665748736710934
pair_shuffle,580,0.20706298195262335
pair_shuffle,581,0.20766166775441008
pair_shuffle,582,0.20770027916290013
pair_shuffle,583,0.20729101151177234
pair_shuffle,584,0.20805522964618103
pair_shuffle,585,0.20722029904108374
pair_shuffle,586,0.20771975769607592
pair_shuffle,587,0.2071885786293307
pair_shuffle,588,0.2074083075216063
pair_shuffle,589,0.20737516153871796
pair_shuffle,590,0.20699851965960306
pair_shuffle,591,0.20722427454673695
pair_shuffle,592,0.2065656534596938
pair_shuffle,593,0.20689156223485577
pair_shuffle,594,0.20714639559364298
pair_shuffle,595,0.2077786836954793
pair_shuffle,596,0.2071473528609282
pair_shuffle,597,0.20700864571040842
pair_shuffle,598,0.20701390478233495
pair_shuffle,599,0.2081167893789814
pair_shuffle,600,0.20797447220838394
pair_shuffle,601,0.20678690793178844
pair_shuffle,602,0.20681048283359876
pair_shuffle,603,0.20800673203756762
pair_shuffle,604,0.2071553762891193
pair_shuffle,605,0.20666265701342815
pair_shuffle,606,0.2068179915177776
pair_shuffle,607,0.20715953537083578
pair_shuffle,608,0.20681503251278593
pair_shuffle,609,0.20668392552737325
pair_shuffle,610,0.20616154582122462
pair_shuffle,611,0.20761384559237558
pair_shuffle,612,0.2075971373169975
pair_shuffle,613,0.20811446385312443
pair_shuffle,614,0.20710857782182568
pair_shuffle,615,0.20758054965712985
pair_shuffle,616,0.20743144759603627
pair_shuffle,617,0.20721994027476034
pair_shuffle,618,0.2062105963259424
pair_shuffle,619,0.20691425442525704
pair_shuffle,620,0.20645119211028154
pair_shuffle,621,0.20750211563516835
pair_shuffle,622,0.20715659028173677
pair_shuffle,623,0.2078213587014903
pair_shuffle,624,0.20712445555332942
pair_shuffle,625,0.20566882994766528
pair_shuffle,626,0.20651829729481183
pair_shuffle,627,0.2072339996882055
pair_shuffle,628,0.20737063453480778
pair_shuffle,629,0.2056329880951305
pair_shuffle,630,0.2070939512704415
pair_shuffle,631,0.20787233295054042
pair_shuffle,632,0.2077135221756435
pair_shuffle,633,0.20731485891005283
pair_shuffle,634,0.20695316784718185
pair_shuffle,635,0.2081860412366771
pair_shuffle,636,0.20718480962741756
pair_shuffle,637,0.2068671136662404
pair_shuffle,638,0.20788070152631424
pair_shuffle,639,0.20784559104035374
pair_shuffle,640,0.20663200487949301
pair_shuffle,641,0.20680701318840544
pair_shuffle,642,0.20773121748289317
pair_shuffle,643,0.20681535435696213
pair_shuffle,644,0.20661877082778451
pair_shuffle,645,0.2069930209908401
pair_shuffle,646,0.20679958378638305
pair_shuffle,647,0.20724142961191835
pair_shuffle,648,0.2071139871441363
pair_shuffle,649,0.2079551599164079
pair_shuffle,650,0.2076268412934615
pair_shuffle,651,0.2071769392401539
pair_shuffle,652,0.20750739066048807
pair_shuffle,653,0.20723968332984738
pair_shuffle,654,0.20646693103982874
pair_shuffle,655,0.20716403479433196
pair_shuffle,656,0.20699527178423904
pair_shuffle,657,0.20737570447672135
pair_shuffle,658,0.20807048353451701
pair_shuffle,659,0.20675836639731973
pair_shuffle,660,0.20679872041330907
pair_shuffle,661,0.20892278909249845
pair_shuffle,662,0.20695098172547785
pair_shuffle,663,0.2078802429521795
pair_shuffle,664,0.20720332517768011
pair_shuffle,665,0.20639487491100453
pair_shuffle,666,0.2082801480793573
pair_shuffle,667,0.20686060082349078
pair_shuffle,668,0.20609442995735908
pair_shuffle,669,0.20719614948506543
pair_shuffle,670,0.20728199462669952
pair_shuffle,671,0.20782405072191054
pair_shuffle,672,0.20718678239654037
pair_shuffle,673,0.20624980669928789
pair_shuffle,674,0.20711582677568585
pair_shuffle,675,0.2079872328060839
pair_shuffle,676,0.20722048247212344
pair_shuffle,677,0.20713513450014967
pair_shuffle,678,0.20754703264373522
pair_shuffle,679,0.20793494604780943
pair_shuffle,680,0.2071199465310332
pair_shuffle,681,0.2074080092459713
pair_shuffle,682,0.20694714892675117
pair_shuffle,683,0.2064781763905411
pair_shuffle,684,0.20704429853000988
pair_shuffle,685,0.20724451355532855
pair_shuffle,686,0.2074628029120796
pair_shuffle,687,0.20702811730456322
pair_shuffle,688,0.20774396078233653
pair_shuffle,689,0.2077064751729381
pair_shuffle,690,0.20683048998332065
pair_shuffle,691,0.20748696150164644
pair_shuffle,692,0.20771576399327601
pair_shuffle,693,0.20700194474862332
pair_shuffle,694,0.2078642148383972
pair_shuffle,695,0.20662314423607012
pair_shuffle,696,0.20754463305433477
pair_shuffle,697,0.20741450748421458
pair_shuffle,698,0.20697966341860016
pair_shuffle,699,0.20754002984658623
pair_shuffle,700,0.2064050305231948
pair_shuffle,701,0.2061497185609392
pair_shuffle,702,0.20690076593569504
pair_shuffle,703,0.2075038992714294
pair_shuffle,704,0.20693201974012665
pair_shuffle,705,0.20760434585133125
pair_shuffle,706,0.20695344096504223
pair_shuffle,707,0.20666982212719046
pair_shuffle,708,0.20662551771681492
pair_shuffle,709,0.20713370781035226
pair_shuffle,710,0.20783578981422438
pair_shuffle,711,0.20703941212691224
pair_shuffle,712,0.2070832416589539
pair_shuffle,713,0.20780597020848018
pair_shuffle,714,0.20784628139249983
pair_shuffle,715,0.20750722987304945
pair_shuffle,716,0.20733104680547113
pair_shuffle,717,0.20856402412195885
pair_shuffle,718,0.20685116371533996
pair_shuffle,719,0.20722094647935496
pair_shuffle,720,0.20736292912825655
pair_shuffle,721,0.20676081861137174
pair_shuffle,722,0.20637513530906604
pair_shuffle,723,0.20779508536997318
pair_shuffle,724,0.20779251085690142
pair_shuffle,725,0.2065948929428656
pair_shuffle,726,0.2072608512263221
pair_shuffle,727,0.20697045720947088
pair_shuffle,728,0.2066929629722427
pair_shuffle,729,0.20798295978348497
pair_shuffle,730,0.2063759233874027
pair_shuffle,731,0.2068878954033426
pair_shuffle,732,0.20754054346746562
pair_shuffle,733,0.20693681760496607
pair_shuffle,734,0.20652888262048286
pair_shuffle,735,0.20778115483935755
