replicate,rho
115,-0.010526315789473675
116,0.3518796992481203
117,-0.38345864661654133
118,0.1398496240601504
119,0.081203007518797
120,-0.512781954887218
121,-0.2676691729323307
122,0.048120300751879605
123,0.12330827067669171
124,-0.2015037593984962
125,0.136842105263158
126,-0.0661654135338346
127,-0.35488721804511286
128,-0.08571428571428572
129,-6.938893903907228e-18
130,0.34436090225563903
131,0.3112781954887218
132,0.060150375939849614
133,0.024060150375939875
134,0.3338345864661653
135,-0.05263157894736842
136,0.08120300751879697
137,-0.4045112781954887
138,-0.14285714285714285
139,-0.09624060150375942
140,-0.10375939849624063
141,-0.26015037593984963
142,0.15639097744360905
143,-0.05864661654135335
144,0.1729323308270676
145,0.004511278195488676
146,0.32030075187969925
147,0.07368421052631575
148,0.10075187969924813
149,0.019548872180451184
150,-0.19849624060150373
151,-0.15789473684210525
152,0.14436090225563905
153,-0.09924812030075188
154,-0.24661654135338346
155,0.08270676691729326
156,-0.08270676691729323
157,-0.06766917293233085
158,0.06917293233082708
159,0.06015037593984958
160,0.3789473684210526
161,-0.10977443609022558
162,-0.07518796992481198
163,0.34736842105263155
164,0.3969924812030075
165,0.29473684210526313
166,0.3533834586466165
167,-0.2977443609022556
168,-0.05563909774436091
169,-0.35639097744360904
170,-0.22706766917293236
171,-0.20300751879699247
172,0.037593984962406
173,0.11578947368421051
174,-0.0015037593984962658
175,-0.1443609022556391
176,-0.1609022556390977
177,0.40451127819548865
178,-0.26165413533834586
179,0.06015037593984964
180,0.0015037593984962641
181,0.10225563909774434
182,0.025563909774436122
183,-0.16090225563909777
184,0.0481203007518797
185,0.006015037593984999
186,-0.05714285714285718
187,-0.16842105263157892
188,0.16541353383458646
189,0.1308270676691729
190,-0.20751879699248113
191,0.19398496240601504
192,-0.39699248120300745
193,-0.16240601503759397
194,0.48571428571428577
195,0.26766917293233083
196,-0.3609022556390977
197,-0.36090225563909767
198,-0.010526315789473717
199,0.02255639097744358
200,0.10827067669172932
201,0.2466165413533834
202,-0.07368421052631581
203,0.13834586466165413
204,0.3458646616541353
205,-0.01654135338345865
206,0.27368421052631575
207,0.013533834586466169
208,-0.27368421052631575
209,0.15789473684210523
210,-0.2796992481203007
211,0.13834586466165416
212,-0.02706766917293237
213,-0.036090225563909784
214,-0.1007518796992481
215,0.01503759398496235
216,0.14436090225563916
217,-0.31578947368421045
218,-0.2842105263157895
219,0.41954887218045106
220,0.22406015037593988
221,0.02105263157894735
222,-0.350375939849624
223,0.015037593984962405
224,0.36240601503759395
225,-0.0796992481203008
226,-0.32932330827067663
227,0.0030075187969924727
228,-0.09624060150375935
229,-0.2992481203007519
230,0.09473684210526315
231,-0.0781954887218045
232,-0.1819548872180451
233,-0.08120300751879699
234,0.2030075187969925
235,0.06616541353383454
236,-0.1984962406015038
237,0.2180451127819549
238,-0.06015037593984965
239,0.006015037593984944
240,-0.004511278195488688
241,0.09924812030075186
242,-0.24812030075187969
243,0.0902255639097744
244,-0.10075187969924815
245,-0.2556390977443609
246,0.2646616541353383
247,-0.06165413533834583
248,0.22556390977443608
249,0.001503759398496259
250,-0.3127819548872181
251,-0.21052631578947362
252,-0.40902255639097745
253,-0.037593984962406055
254,0.36992481203007516
255,0.17593984962406017
256,0.04360902255639098
257,-0.009022556390977446
258,-0.2827067669172932
259,0.09323308270676695
260,-0.2947368421052631
261,-0.024060150375939844
262,-0.39548872180451117
263,0.20451127819548875
264,-0.03157894736842104
265,0.0030075187969924658
266,0.2706766917293233
267,0.14887218045112782
268,-0.12030075187969931
269,0.09022556390977444
270,-0.10075187969924804
271,0.05112781954887218
272,-0.512781954887218
273,-0.22857142857142865
274,0.31879699248120297
275,0.003007518796992476
276,0.6736842105263158
277,-0.25413533834586466
278,-0.31879699248120297
279,0.31729323308270674
280,0.11278195488721804
281,-0.350375939849624
282,0.13984962406015036
283,-0.3458646616541353
284,-0.2390977443609022
285,0.11278195488721801
286,-0.1473684210526316
287,-0.3488721804511278
288,0.13533834586466167
289,0.4451127819548872
290,0.034586466165413526
291,0.32030075187969925
292,0.08421052631578946
293,0.004511278195488758
294,0.08571428571428567
295,0.42857142857142855
296,0.5203007518796992
297,0.08872180451127817
298,0.3729323308270676
299,0.018045112781954878
300,-0.12481203007518794
301,0.05413533834586465
302,0.20751879699248116
303,0.44360902255639084
304,0.10526315789473684
305,-0.26917293233082706
306,-0.40751879699248117
307,-0.26315789473684215
308,-0.07518796992481201
309,0.12030075187969927
310,-0.05112781954887221
311,0.475187969924812
312,-0.45563909774436084
313,-0.06165413533834585
314,0.0766917293233083
315,0.039097744360902256
316,-0.12631578947368421
317,-0.04210526315789471
318,0.25864661654135335
319,-0.04661654135338346
320,0.0075187969924812095
321,-0.16390977443609017
322,-0.009022556390977439
323,-0.10225563909774432
324,0.21353383458646613
325,-0.09624060150375942
326,-0.09022556390977442
327,0.36842105263157887
328,-0.048120300751879674
329,0.13834586466165413
330,-0.06917293233082708
331,0.07067669172932334
332,-0.006015037593984952
333,-0.15037593984962405
334,-0.13233082706766913
335,0.2917293233082706
336,0.2676691729323308
337,-0.025563909774436087
338,0.21954887218045108
339,0.04661654135338344
340,0.051127819548872126
341,0.10225563909774435
342,0.09624060150375943
343,-0.3248120300751879
344,0.4646616541353384
345,-0.06616541353383461
346,-0.18796992481203006
347,0.10075187969924806
348,0.0646616541353384
349,-0.00751879699248123
350,-0.5037593984962405
351,0.14586466165413536
352,0.0556390977443609
353,0.06766917293233077
354,-0.13383458646616542
355,0.1759398496240601
356,-0.04962406015037593
357,0.1609022556390977
358,-0.42857142857142855
359,0.16541353383458646
360,0.2390977443609022
361,-0.16240601503759397
362,0.3984962406015037
363,-0.1804511278195488
364,-0.1383458646616541
365,-0.17744360902255635
366,0.29323308270676696
367,0.4210526315789474
368,-0.10827067669172935
369,-0.1323308270676691
370,0.042105263157894715
371,0.19699248120300755
372,-0.05714285714285717
373,0.3157894736842104
374,0.3157894736842105
375,0.1067669172932331
376,-0.10225563909774432
377,-0.024060150375939816
378,0.14285714285714282
379,-0.04511278195488723
380,0.281203007518797
381,-0.040601503759398506
382,0.05714285714285716
383,0.45864661654135336
384,-0.05714285714285715
385,0.013533834586466176
386,0.4872180451127819
387,0.05714285714285712
388,0.28421052631578947
389,0.6015037593984963
390,0.15939849624060154
391,-0.356390977443609
392,0.27969924812030067
393,0.12781954887218044
394,-0.15187969924812028
395,0.10526315789473686
396,-0.031578947368421074
397,0.2676691729323308
398,-0.37593984962406024
399,-0.29774436090225564
400,0.037593984962406
401,0.16390977443609028
402,0.11729323308270678
403,0.049624060150375945
404,-0.1729323308270677
405,-0.037593984962405985
406,0.16842105263157892
407,-0.010526315789473675
408,0.3368421052631579
409,-0.14736842105263154
410,0.015037593984962391
411,0.26165413533834586
412,0.406015037593985
413,-0.3969924812030075
414,-0.29022556390977433
415,-0.11127819548872178
416,-0.02556390977443612
417,-0.10375939849624059
418,0.20300751879699247
419,-0.01954887218045115
420,0.05563909774436093
421,0.033082706766917325
422,0.08421052631578949
423,-0.1789473684210526
424,0.0556390977443609
425,-0.024060150375939893
426,0.036090225563909784
427,0.29172932330827067
428,-0.11729323308270675
429,0.10075187969924815
430,0.0706766917293233
431,-0.14135338345864656
432,0.24962406015037597
433,1.3877787807814457e-17
434,-0.23759398496240589
435,0.22255639097744354
436,0.0030075187969924727
437,-0.08872180451127817
438,-0.4902255639097744
439,-0.2511278195488721
440,-0.6060150375939849
441,0.42556390977443603
442,-0.1413533834586466
443,0.17142857142857143
444,-0.28120300751879695
445,0.13984962406015033
446,0.12481203007518799
447,-0.0030075187969924727
448,-0.18796992481203004
449,0.07819548872180451
450,-0.2045112781954887
451,-0.09172932330827066
452,-0.3263157894736841
453,0.11278195488721801
454,0.24210526315789477
455,0.0015037593984961947
456,0.11729323308270677
457,0.12781954887218047
458,0.19999999999999996
459,-0.21052631578947367
460,-0.39248120300751876
461,-0.051127819548872154
462,-0.09172932330827069
463,0.05563909774436092
464,0.20601503759398496
465,-0.2992481203007519
466,0.22406015037593985
467,0.2902255639097745
468,-0.48571428571428577
469,0.17443609022556394
470,0.25864661654135335
471,0.1323308270676692
472,-0.20000000000000004
473,-0.0586466165413534
474,-0.1082706766917293
475,-0.24210526315789468
476,0.24060150375939846
477,0.17443609022556383
478,0.08421052631578946
479,-0.021052631578947347
480,-0.06766917293233082
481,-0.26165413533834586
482,-0.021052631578947326
483,-0.21654135338345865
484,0.08421052631578946
485,0.06466165413533834
486,0.024060150375939823
487,0.299248120300752
488,-0.237593984962406
489,-0.016541353383458645
490,-0.12180451127819548
491,0.14586466165413536
492,-0.16390977443609014
493,0.26917293233082706
494,-0.18496240601503763
495,0.24962406015037597
496,-0.3203007518796992
497,-0.4225563909774435
498,0.15939849624060148
499,-0.4977443609022556
500,-0.5112781954887218
501,0.2977443609022557
502,-0.20150375939849624
503,0.17894736842105255
504,-0.25413533834586455
505,-0.015037593984962405
506,0.24511278195488717
507,0.16541353383458646
508,0.09172932330827067
509,0.043609022556390986
510,0.09774436090225566
511,-0.018045112781954878
512,0.3142857142857143
513,-0.022556390977443615
514,-0.10676691729323314
515,0.16390977443609026
516,-0.1383458646616541
517,0.13383458646616544
518,-0.19548872180451132
519,0.20601503759398493
520,0.18496240601503758
521,-0.2165413533834586
522,0.18796992481203012
523,-0.2496240601503759
524,-0.3022556390977444
525,-0.0962406015037594
526,-0.19097744360902247
527,-0.32030075187969914
528,0.0015037593984962416
529,0.1458646616541353
530,0.27067669172932324
531,-0.4030075187969924
532,-0.09774436090225563
533,0.0736842105263158
534,-0.09473684210526315
535,-0.3518796992481203
536,0.30827067669172936
537,-0.5082706766917293
538,0.3338345864661653
539,-0.13383458646616542
540,-0.3007518796992481
541,0.34285714285714286
542,0.054135338345864675
543,0.09774436090225559
544,0.1819548872180451
545,0.0571428571428572
546,0.1473684210526316
547,0.06466165413533834
548,-0.043609022556391
549,0.22706766917293222
550,0.12932330827067662
551,0.318796992481203
552,0.02706766917293235
553,0.010526315789473703
554,0.4827067669172932
555,0.006015037593984959
556,-0.0015037593984962572
557,-0.16240601503759397
558,-2.0816681711721685e-17
559,0.22105263157894736
560,0.034586466165413554
561,0.004511278195488688
562,-0.04360902255639096
563,0.03909774436090225
564,0.25864661654135335
565,-0.09022556390977443
566,0.22556390977443605
567,0.009022556390977456
568,0.1007518796992482
569,0.09172932330827069
570,-0.0015037593984962155
571,-0.19398496240601504
572,-0.030075187969924824
573,-0.21353383458646616
574,-0.31278195488721794
575,0.048120300751879674
576,-0.09624060150375936
577,0.012030075187969915
578,-0.04360902255639095
579,0.6045112781954887
580,-0.3458646616541353
581,0.20150375939849619
582,-0.38195488721804505
583,0.3744360902255639
584,-0.3879699248120301
585,-0.09924812030075189
586,-0.5894736842105264
587,-0.09473684210526316
588,0.29022556390977444
589,-0.17443609022556392
590,0.015037593984962426
591,0.393984962406015
592,-0.07067669172932334
593,0.1669172932330827
594,-0.09022556390977443
595,-0.024060150375939875
596,0.2345864661654135
597,-0.11428571428571427
598,-0.26616541353383455
599,0.16842105263157892
600,-0.45413533834586467
601,-0.060150375939849676
602,0.20150375939849627
603,0.2646616541353383
604,0.3157894736842105
605,0.18345864661654132
606,-0.1293233082706767
607,-0.3067669172932331
608,-0.20751879699248113
609,0.06466165413533834
610,0.17293233082706766
611,0.34135338345864663
612,-0.45864661654135336
613,0.4631578947368422
614,0.4030075187969925
615,0.1699248120300752
616,-0.2165413533834586
617,-0.19999999999999998
618,0.17593984962406012
619,-0.01353383458646619
620,-0.324812030075188
621,-0.4090225563909774
622,-0.23458646616541348
623,-0.2120300751879699
624,-0.35939849624060155
625,0.003007518796992445
626,0.36541353383458647
627,-0.32932330827067663
628,-0.03458646616541353
629,0.13533834586466165
630,0.07518796992481203
631,-0.1609022556390977
632,-0.2090225563909775
633,0.09323308270676695
634,0.30676691729323313
635,-0.09924812030075182
636,-0.10827067669172927
637,-0.013533834586466162
638,0.15037593984962405
639,-0.24962406015037594
640,0.26917293233082706
641,0.28270676691729324
642,-0.14285714285714288
643,-0.2977443609022556
644,0.16240601503759391
645,0.2902255639097744
646,0.21353383458646616
647,-0.07819548872180451
648,-0.18345864661654132
649,0.41654135338345866
650,-0.2706766917293233
651,-0.02105263157894735
652,0.15187969924812028
653,-0.281203007518797
654,0.23308270676691725
655,-0.24360902255639102
656,0.33082706766917297
657,-0.3097744360902256
658,0.33533834586466166
659,-0.009022556390977427
660,-0.281203007518797
661,-0.16541353383458646
662,0.08270676691729323
663,-0.30225563909774433
664,0.14436090225563908
665,-0.09022556390977444
666,0.4541353383458646
667,0.4556390977443609
668,-0.4345864661654135
669,-0.1037593984962406
670,-0.40601503759398494
671,-0.1127819548872181
672,-0.2526315789473684
673,-0.024060150375939816
674,-0.18646616541353384
675,0.039097744360902284
676,0.39849624060150374
677,0.07067669172932332
678,-0.2180451127819549
679,0.1909774436090225
680,-0.04962406015037595
681,-0.061654135338345836
682,-0.06917293233082707
683,-0.14586466165413536
684,-0.21954887218045105
685,0.001503759398496285
686,0.15939849624060154
687,0.1458646616541353
688,-0.04060150375939851
689,0.41052631578947363
690,-0.17142857142857137
691,0.15037593984962405
692,-0.41052631578947374
693,0.20902255639097747
694,-0.18496240601503755
695,0.14135338345864662
696,0.024060150375939872
697,-0.29022556390977444
698,-0.21654135338345865
699,-0.19398496240601504
700,0.012030075187969905
701,0.17142857142857143
702,-0.1458646616541353
703,0.027067669172932254
704,0.21804511278195485
705,0.150375939849624
706,0.4947368421052632
707,0.03759398496240603
708,0.028571428571428574
709,-0.3533834586466166
710,0.2541353383458647
711,-0.17443609022556394
712,0.1353383458646617
713,-0.10676691729323307
714,-0.3533834586466166
715,0.5488721804511277
716,-0.21503759398496242
717,-0.058646616541353364
718,-0.06165413533834581
719,0.09774436090225566
720,-0.028571428571428602
721,0.09924812030075192
722,-0.06917293233082711
723,0.32781954887218046
724,0.024060150375939796
725,-0.25112781954887214
726,-0.306766917293233
727,0.12631578947368421
728,-0.26766917293233083
729,-0.15037593984962402
730,0.0917293233082707
731,0.3834586466165413
732,-0.004511278195488721
733,-0.08421052631578946
734,-0.09022556390977446
735,0.10075187969924812
736,-0.27669172932330827
737,-0.13082706766917288
738,-0.20601503759398498
739,0.1308270676691729
740,-0.1022556390977444
741,0.2646616541353383
742,-0.31278195488721794
743,0.04210526315789474
744,0.019548872180451135
745,0.08421052631578949
746,0.05413533834586462
747,-0.13834586466165416
748,-0.25413533834586466
749,0.07669172932330832
750,0.10977443609022552
751,-0.13834586466165413
752,0.15639097744360902
753,0.057142857142857245
754,0.1323308270676692
755,-0.1398496240601504
756,-0.20902255639097744
757,-0.012030075187969919
758,0.5609022556390977
759,-0.18045112781954886
760,0.07669172932330827
761,-0.5142857142857142
762,-0.318796992481203
763,0.043609022556391014
764,0.16090225563909777
765,0.0827067669172932
766,-0.1533834586466165
767,0.08571428571428572
768,0.544360902255639
769,0.16390977443609017
770,0.13533834586466165
771,-0.20601503759398496
772,0.06917293233082705
773,0.06315789473684208
774,-0.23007518796992477
775,0.40601503759398494
776,-0.18646616541353386
777,-0.18345864661654132
778,0.13834586466165413
779,0.04210526315789474
780,-0.12030075187969926
781,-0.030075187969924824
782,-0.2496240601503759
783,-0.010526315789473698
784,-0.275187969924812
785,0.306766917293233
786,0.2300751879699248
787,-0.10375939849624066
788,-0.0676691729323308
789,0.025563909774436115
790,-0.2030075187969925
791,0.2
792,0.20751879699248116
793,-0.16992481203007515
794,0.22406015037593985
795,0.30225563909774433
796,0.31729323308270674
797,-0.3142857142857143
798,-0.2556390977443609
799,0.20300751879699241
800,-0.14436090225563913
801,-0.13684210526315788
802,-0.23157894736842102
803,-0.23007518796992482
804,0.04812030075187964
805,0.13834586466165413
806,0.17744360902255638
807,-0.03308270676691728
808,-0.324812030075188
809,-0.13533834586466165
810,0.054135338345864675
811,-0.5729323308270675
812,-0.16090225563909774
813,-0.3458646616541353
814,-0.11578947368421055
815,0.10225563909774432
816,0.31729323308270674
817,-0.013533834586466228
818,-0.19849624060150378
819,-0.03609022556390978
820,0.16090225563909774
821,-0.19248120300751875
822,-0.11278195488721804
823,-0.08270676691729324
824,-0.32932330827067663
825,-0.08270676691729323
826,0.1969924812030075
827,0.10075187969924806
828,-0.0511278195488722
829,-0.4120300751879698
830,-0.1909774436090225
831,-0.016541353383458676
832,-0.19248120300751878
833,0.07969924812030077
834,-0.3488721804511278
835,-0.0030075187969925213
836,0.04661654135338347
837,-0.36541353383458647
838,-0.5578947368421052
839,-0.10225563909774434
840,-0.13684210526315788
841,0.33834586466165417
842,-0.0255639097744361
843,-0.12781954887218042
844,-0.1248120300751879
845,0.21654135338345862
846,0.05263157894736841
847,-0.09323308270676695
848,-0.14887218045112782
849,0.009022556390977451
850,-0.05413533834586466
851,0.07819548872180448
852,-0.11578947368421051
853,-0.17443609022556394
854,0.08421052631578946
855,0.34135338345864663
856,-0.13082706766917285
857,0.12631578947368421
858,0.23759398496240594
859,-0.16240601503759403
860,-0.2781954887218045
861,0.09022556390977443
862,-0.013533834586466195
863,0.09022556390977446
864,0.02105263157894735
865,0.18947368421052632
866,0.0932330827067669
867,-0.312781954887218
868,-0.07969924812030076
869,0.06917293233082705
870,0.24812030075187969
871,0.4030075187969925
872,0.3954887218045112
873,-0.269172932330827
874,-0.18195488721804512
875,-0.1864661654135338
876,-0.09624060150375942
877,0.12781954887218044
878,0.13533834586466165
879,-0.1548872180451128
880,-0.11578947368421057
881,0.08721804511278197
882,-0.1308270676691729
883,-0.09323308270676692
884,0.4496240601503759
885,0.24060150375939848
886,0.012030075187969912
887,-0.28421052631578947
888,0.10225563909774436
889,0.033082706766917255
890,0.030075187969924824
891,-0.24511278195488723
892,-0.0075187969924812165
893,-0.3744360902255639
894,0.18496240601503755
895,0.35639097744360904
896,-0.1924812030075187
897,-0.055639097744360905
898,0.2721804511278195
899,0.24812030075187963
900,0.14436090225563908
901,-0.08571428571428572
902,-0.3804511278195489
903,-0.2165413533834586
904,0.29323308270676685
905,-0.12631578947368421
906,0.3488721804511279
907,-0.02857142857142851
908,0.33684210526315783
909,-0.08270676691729326
910,0.15037593984962405
911,-0.019548872180451177
912,-0.007518796992481244
913,-0.16240601503759397
914,-0.23308270676691728
915,-0.5052631578947369
916,0.19548872180451127
917,0.4270676691729323
918,-0.43157894736842106
919,-0.20300751879699244
920,0.11879699248120304
921,0.24360902255639094
922,-0.22255639097744362
923,-0.15939849624060148
924,-0.29473684210526313
925,0.5593984962406013
926,-0.162406015037594
927,-0.14887218045112777
928,-0.10225563909774434
929,-0.3157894736842105
930,-0.4270676691729323
931,0.2390977443609023
932,0.4421052631578948
933,-0.007518796992481187
934,0.1518796992481203
935,-0.055639097744360905
936,-0.30225563909774433
937,0.04962406015037592
938,-0.07969924812030076
939,0.23308270676691728
940,-0.20300751879699247
941,0.13834586466165413
942,0.3203007518796992
943,0.2721804511278195
944,0.4030075187969924
945,0.15037593984962405
946,-0.027067669172932282
947,-0.2766917293233082
948,0.0015037593984962294
949,0.7037593984962406
950,-0.0676691729323308
951,-0.1924812030075188
952,0.16691729323308266
953,0.09172932330827066
954,0.5834586466165413
955,-0.3789473684210527
956,-0.2180451127819549
957,-0.1909774436090225
958,0.06917293233082705
959,-0.38947368421052625
960,0.07969924812030074
961,0.29172932330827067
962,0.1443609022556391
963,-0.46616541353383456
964,-0.22556390977443605
965,0.3157894736842104
966,0.47969924812030074
967,0.1578947368421053
968,-0.07819548872180447
969,-0.1353383458646616
970,0.034586466165413596
971,0.2616541353383459
972,0.10225563909774439
973,-0.17593984962406017
974,0.1548872180451128
975,-0.007518796992481203
976,-0.3834586466165413
977,0.15789473684210525
978,-0.19699248120300752
979,-0.18947368421052627
980,0.18796992481203006
981,0.06616541353383455
982,0.06616541353383454
983,-0.21203007518796987
984,-0.06315789473684211
985,0.20751879699248113
986,0.21954887218045108
987,0.2601503759398495
988,-0.24962406015037597
989,-0.2932330827067669
990,-0.08421052631578944
991,0.2932330827067669
992,0.2917293233082707
993,0.009022556390977491
994,0.16541353383458648
995,-0.02406015037593979
996,0.058646616541353405
997,-0.35789473684210527
998,0.018045112781954892
999,-0.07969924812030077
1000,-0.23609022556390974
1001,0.04210526315789476
1002,-0.1278195488721804
1003,0.3112781954887218
1004,0.17593984962406017
1005,0.075187969924812
1006,0.07067669172932331
1007,-0.04210526315789472
1008,0.06766917293233088
1009,-0.0902255639097744
1010,-0.12330827067669177
1011,-0.2360902255639098
1012,0.054135338345864675
1013,0.14887218045112777
1014,-0.028571428571428595
1015,-0.2781954887218045
1016,-0.2571428571428571
1017,0.37293233082706767
1018,-0.13533834586466165
1019,-0.1834586466165413
1020,-0.06616541353383462
1021,-0.10526315789473686
1022,0.0766917293233083
1023,0.08270676691729321
1024,0.3218045112781954
1025,0.16240601503759397
1026,-0.5488721804511277
1027,0.2706766917293233
1028,0.3022556390977444
1029,0.11428571428571427
1030,0.10075187969924801
1031,-0.08120300751879696
1032,-0.18195488721804512
1033,-0.15639097744360902
1034,0.10075187969924812
1035,0.057142857142857086
1036,-0.1443609022556391
1037,0.21654135338345865
1038,0.027067669172932324
1039,0.06015037593984961
1040,-0.31879699248120297
1041,-0.06015037593984965
1042,-0.036090225563909756
1043,0.052631578947368474
1044,-0.1729323308270677
1045,-0.4466165413533834
1046,-0.12030075187969921
1047,0.6240601503759398
1048,0.23157894736842097
1049,-0.1834586466165413
1050,0.22105263157894733
1051,0.09924812030075192
1052,0.0887218045112782
1053,0.08721804511278196
1054,-0.4827067669172932
1055,-0.12932330827067667
1056,-0.09924812030075186
1057,-0.02706766917293236
1058,0.17593984962406012
1059,0.11578947368421048
1060,0.03909774436090224
1061,0.05864661654135343
1062,-0.4390977443609022
1063,-0.4526315789473684
1064,-0.016541353383458635
1065,0.15187969924812025
1066,0.07067669172932328
1067,0.1593984962406015
1068,-0.25112781954887214
1069,-0.281203007518797
1070,0.24060150375939848
1071,-0.28270676691729324
1072,0.4721804511278195
1073,-0.2511278195488722
1074,-0.06315789473684208
1075,-0.1849624060150376
1076,-0.060150375939849586
1077,-0.1593984962406015
1078,-0.27669172932330827
1079,0.2436090225563909
1080,-0.01654135338345862
1081,-0.048120300751879695
1082,0.16842105263157892
1083,-0.4105263157894737
1084,-0.4360902255639098
1085,-0.0556390977443609
1086,-0.11578947368421053
1087,0.2902255639097745
1088,0.048120300751879716
1089,0.012030075187969946
1090,-0.30075187969924805
1091,0.021052631578947337
1092,-0.12481203007518804
1093,0.4300751879699247
1094,-0.09774436090225562
1095,0.04661654135338341
1096,0.44511278195488724
1097,-0.28120300751879695
1098,0.11578947368421053
1099,-0.10375939849624058
1100,-0.13383458646616536
1101,0.08571428571428572
1102,-0.19849624060150375
1103,-0.09323308270676689
1104,-0.33533834586466166
1105,0.046616541353383466
1106,-0.00300751879699245
1107,-0.051127819548872105
1108,0.3398496240601503
1109,0.22406015037593988
1110,-0.07969924812030078
1111,0.07969924812030074
1112,-0.12481203007518797
1113,-0.30225563909774444
1114,0.11578947368421053
1115,-0.30977443609022554
1116,0.01654135338345864
1117,0.0842105263157895
1118,-0.4526315789473683
1119,-0.3142857142857143
1120,-0.29774436090225564
1121,-0.043609022556390986
1122,0.3278195488721804
1123,-0.10375939849624065
1124,0.007518796992481168
1125,0.022556390977443615
1126,-0.2947368421052631
1127,-0.14887218045112782
1128,-0.24962406015037586
1129,-0.4827067669172932
1130,-0.08872180451127823
1131,0.07067669172932334
1132,0.14135338345864656
1133,0.08270676691729321
1134,0.3323308270676692
1135,-0.23609022556390977
1136,0.013533834586466169
1137,-0.2060150375939849
1138,0.1699248120300752
1139,-0.028571428571428616
1140,-0.11278195488721804
1141,0.09473684210526313
1142,0.19097744360902255
1143,0.009022556390977446
1144,0.419548872180451
1145,0.28872180451127816
1146,-0.21804511278195488
1147,0.48872180451127817
1148,-0.32330827067669177
1149,0.16842105263157886
1150,-0.0902255639097744
1151,0.1353383458646616
1152,-0.14285714285714288
1153,0.16842105263157892
1154,-0.08571428571428569
1155,0.1293233082706767
1156,-0.1157894736842105
1157,0.22556390977443608
1158,0.27218045112781947
1159,-0.45112781954887216
1160,0.1774436090225564
1161,-0.37744360902255636
1162,0.2045112781954887
1163,0.3909774436090225
1164,-0.13082706766917293
1165,0.21503759398496236
1166,0.4586466165413533
1167,-0.03609022556390978
1168,0.09924812030075181
1169,0.6375939849624059
1170,0.28721804511278193
1171,-0.3774436090225564
1172,0.01353383458646619
1173,-0.3684210526315789
1174,-0.38496240601503756
1175,-0.15639097744360902
1176,-0.021052631578947337
1177,-0.5473684210526315
1178,-0.1037593984962406
1179,0.11578947368421055
1180,-0.1789473684210526
1181,0.2571428571428571
1182,0.06015037593984961
1183,-0.30375939849624056
1184,-0.23157894736842105
1185,-0.01353383458646612
1186,0.41804511278195483
1187,-0.5323308270676691
1188,0.10526315789473678
1189,0.1699248120300752
1190,-0.33082706766917297
1191,-0.3819548872180451
1192,-0.36240601503759395
1193,-0.14285714285714282
1194,-0.11879699248120297
1195,-0.13383458646616544
1196,-0.11428571428571427
1197,-0.043609022556391
1198,-0.3037593984962406
